20220818a,20220818c,20220819a,20220819b,20220826a_1,20220826a_2,20220826b,20220826c,20220826d,20220919a,20220919b,20220919c,20220919d,20191206b,20191206c,20191206d,20191209a,20191209b,20191209c,20191209e,20191209f,20191209g_1,20191209g_2,20191209h,202191209i,20191209j,20191209k,20191217b,20191217c,20191217e,20191217f,20191217j,20191219b,20191219e,20191219g,20191219h,20191219i,20191219j
10.1157,,,,,14.8396,,5.8842001,,,13.6327,,,,,9.4456997,,12.7875,,7.6357999,10.6817,,,,11.3734,,,,,,,,12.5006,,9.1583996,14.1852,8.3343,
10.1437,,,,,14.8851,,5.8955998,,,13.6826,,,,,9.4665003,,12.8142,,7.6533999,10.7063,,,,11.3963,,,,,,,,12.5524,,9.1787004,14.2186,8.3541002,
10.169,,,,,14.924,,5.9169002,,,13.7236,,,,,9.4884996,,12.8397,,7.6715999,10.7171,,,,11.4275,,,,,,,,12.5943,,9.198,14.2515,8.3725996,
10.1893,,,,,14.9614,,5.9292998,,,13.783,,,,,9.5178003,,12.87,,7.6880002,10.7445,,,,11.4487,,,,,,,,12.6363,,9.2243996,14.2847,8.3915005,
10.2176,,,,,,,5.9415998,,,13.8139,,,,,9.5387001,,12.8973,,7.7033,10.7739,,,,11.4684,,,,,,,,12.6869,,9.2439003,14.3196,8.4101,
10.241,,,,,,,5.9531999,,,13.8331,,,,,9.5594997,,12.9231,,7.7210999,10.8226,,,,11.4892,,,,,,,,12.719,,9.2625999,14.3512,8.4273996,
10.2655,,,,,,,5.9657001,,,13.8731,,,,,9.5794001,,12.9515,,7.7385998,10.8466,,,,11.5201,,,,,,,,12.7669,,9.2833004,14.3856,8.4471998,
10.2913,,,,,,,5.9780998,,,13.9013,,,,,9.5999002,,12.9809,,7.7593999,10.8728,,,,11.5408,,,,,,,,12.8159,,9.3043003,14.4179,8.4696999,
10.3169,,,,,,,5.9912,,,13.9389,,,,,9.6232004,,13.0101,,7.7771001,10.9032,,,,11.5679,,,,,,,,12.8587,,9.3281002,14.4522,8.4902,
10.3389,,,,,,,6.0033002,,,13.9709,,,,,9.6430998,,13.0402,,7.7943001,10.9064,,,,11.5967,,,,,,,,12.9029,,9.3511,14.4828,8.5094995,
10.3603,,,,,,,6.0240998,,,14.0035,,,,,9.6654997,,13.0666,,7.8141999,10.9253,,,,11.6303,,,,,,,,12.9498,,9.3759003,14.5169,8.5265999,
10.3824,,,,,,,6.0395999,,,14.0337,,,,,9.6871004,,13.0948,,7.8306999,10.9534,,,,11.6542,,,,,,,,12.9964,,9.3968,14.5564,8.5481997,
10.4033,,,,,,,6.0544,,,14.0769,,,,,9.7167997,,13.122,,7.8483,10.9781,,,,11.6759,,,,,,,,13.0383,,9.4209995,14.5915,8.5678997,
10.4261,,,,,,,6.0678,,,14.1065,,,,,9.7371998,,13.1543,,7.8678002,11.0064,,,,11.6984,,,,,,,,13.0799,,9.4385996,14.6252,8.5892,
10.4505,,,,,,,6.0816002,,,14.1337,,,,,9.7589998,,13.1818,,7.8856001,11.015,,,,11.7327,,,,,,,,13.1271,,9.4595003,14.6567,8.6084995,
10.47,,,,,,,6.0942001,,,14.1542,,,,,9.7789001,,13.2102,,7.9029002,11.0388,,,,11.7551,,,,,,,,13.1635,,9.4794998,14.6876,8.6265001,
10.4972,,,,,,,6.1191001,,,14.1817,,,,,9.7999001,,13.2384,,7.9190998,11.068,,,,11.7809,,,,,,,,13.215,,9.4989996,14.7155,8.6462002,
10.5244,,,,,,,6.1329999,,,14.2077,,,,,9.8246002,,13.266,,7.9355998,11.0985,,,,11.8047,,,,,,,,13.257,,9.5235004,14.7492,8.6667995,
10.5438,,,,,,,6.1451998,,,14.2276,,,,,9.8449001,,13.2911,,7.9535999,11.1063,,,,11.8358,,,,,,,,13.3065,,9.5443001,14.7817,8.6871996,
10.57,,,,,,,6.1591001,,,14.2836,,,,,9.8654003,,13.3209,,7.9696002,11.1198,,,,11.8581,,,,,,,,13.3537,,9.5641003,14.8104,8.7082005,
10.5913,,,,,,,6.1726999,,,14.3017,,,,,9.8837996,,13.3486,,7.9885001,11.1463,,,,11.878,,,,,,,,13.4022,,9.5836,14.838,8.7242002,
10.6183,,,,,,,6.1848998,,,14.3624,,,,,9.9020996,,13.3712,,8.0131998,11.1736,,,,11.8971,,,,,,,,13.4501,,9.6050997,14.8733,8.7445002,
10.6453,,,,,,,6.1971002,,,14.3923,,,,,9.9245996,,13.3981,,8.0282001,11.1993,,,,11.9279,,,,,,,,13.5014,,9.6265001,14.9133,8.7653999,
10.6723,,,,,,,6.2210002,,,14.4219,,,,,9.9441996,,13.4245,,8.0457001,11.2066,,,,11.9505,,,,,,,,13.5525,,9.6478004,14.9452,8.7855997,
10.694,,,,,,,6.2333002,,,14.4416,,,,,9.9631004,,13.4512,,8.0633001,11.2231,,,,11.9726,,,,,,,,13.6024,,9.6671,14.9814,8.8087997,
10.7174,,,,,,,6.2466002,,,14.4662,,,,,9.9816999,,13.4779,,8.0808001,11.2457,,,,12.007,,,,,,,,13.6409,,9.6883001,,8.8284998,
10.7408,,,,,,,6.2598,,,14.4888,,,,,10.0253,,13.5057,,8.0984001,11.2734,,,,12.0279,,,,,,,,13.6841,,9.7186003,,8.8478003,
10.761,,,,,,,6.2729001,,,14.5187,,,,,10.0437,,13.5326,,8.1161003,11.3033,,,,12.0455,,,,,,,,13.7292,,9.7376003,,8.8691998,
10.7783,,,,,,,6.2852001,,,14.5469,,,,,10.0645,,13.5588,,8.1324997,11.3064,,,,12.0636,,,,,,,,13.7688,,9.7573996,,8.8913002,
10.8021,,,,,,,6.2979002,,,14.5759,,,,,10.0853,,13.5898,,8.1484003,11.3285,,,,12.0838,,,,,,,,13.8076,,9.776,,8.9092999,
10.8282,,,,,,,6.3195,,,14.5993,,,,,10.1164,,13.6169,,8.1640997,11.352,,,,12.1146,,,,,,,,13.8436,,9.7967997,,8.9273996,
10.8529,,,,,,,6.3319998,,,14.6192,,,,,10.135,,13.647,,8.1815996,11.3809,,,,12.1519,,,,,,,,13.8871,,9.8212004,,8.9483004,
10.8748,,,,,,,6.3439002,,,14.6522,,,,,10.1545,,13.6752,,8.1990004,11.4058,,,,12.1733,,,,,,,,13.9382,,9.8409004,,8.9686003,
10.8959,,,,,,,6.3557,,,14.6766,,,,,10.1748,,13.703,,8.2156,11.4142,,,,12.1984,,,,,,,,13.9822,,9.8604002,,8.9895,
10.921,,,,,,,6.3744001,,,14.708,,,,,10.1947,,13.7297,,8.2339001,11.4406,,,,12.2305,,,,,,,,14.0262,,9.8796997,,9.0105,
10.9445,,,,,,,6.3870001,,,14.7394,,,,,10.2186,,13.7585,,8.2521,11.4673,,,,12.2545,,,,,,,,14.0596,,9.8990002,,9.0297003,
10.9691,,,,,,,6.3997002,,,14.8055,,,,,10.238,,13.7878,,8.2700996,11.4942,,,,12.2794,,,,,,,,14.101,,9.9214001,,9.0508003,
10.9903,,,,,,,6.4204998,,,14.8338,,,,,10.2607,,13.8139,,8.2876997,11.5059,,,,12.3034,,,,,,,,14.1448,,9.9399996,,9.0702,
11.0191,,,,,,,6.4342999,,,14.8748,,,,,10.2825,,13.8449,,8.3121004,11.5193,,,,12.3272,,,,,,,,14.1925,,9.9596996,,9.0897999,
11.0388,,,,,,,6.4475999,,,14.9015,,,,,10.3031,,13.8745,,8.3292999,11.5452,,,,12.3628,,,,,,,,14.2413,,9.9792004,,9.1098003,
11.056,,,,,,,6.4607,,,14.941,,,,,10.3287,,13.9027,,8.3459997,11.5743,,,,12.3885,,,,,,,,14.2847,,9.9975004,,9.1289997,
11.0821,,,,,,,6.4731998,,,14.9675,,,,,10.3518,,13.9316,,8.3638,11.5998,,,,12.4109,,,,,,,,14.3306,,10.0215,,9.1471996,
11.1038,,,,,,,6.4850998,,,,,,,,10.3714,,13.9617,,8.3809996,11.606,,,,12.4356,,,,,,,,14.3746,,10.0393,,9.1664,
11.1249,,,,,,,6.4973998,,,,,,,,10.3927,,13.9925,,8.3976002,11.6232,,,,12.4572,,,,,,,,14.4186,,10.0603,,9.1865997,
11.145,,,,,,,6.5188999,,,,,,,,10.4187,,14.0218,,8.4155998,11.6494,,,,12.4817,,,,,,,,14.4616,,10.0801,,9.2068996,
11.17,,,,,,,6.5325999,,,,,,,,10.4388,,14.0514,,8.4369001,11.6781,,,,12.507,,,,,,,,14.5101,,10.0998,,9.2226,
11.1937,,,,,,,6.5444999,,,,,,,,10.4582,,14.0795,,8.4544001,11.7039,,,,12.5262,,,,,,,,14.5553,,10.1244,,9.2435999,
11.219,,,,,,,6.5567999,,,,,,,,10.4773,,14.1053,,8.4707003,11.7058,,,,12.5481,,,,,,,,14.6038,,10.1445,,9.2632999,
11.2403,,,,,,,6.5693002,,,,,,,,10.4968,,14.1311,,8.4878998,11.7277,,,,12.5759,,,,,,,,14.6529,,10.1651,,9.2860003,
11.2633,,,,,,,6.5812998,,,,,,,,10.5214,,14.1558,,8.5045004,11.7546,,,,12.6042,,,,,,,,14.6939,,10.1861,,9.3042002,
11.2855,,,,,,,6.5942998,,,,,,,,10.5401,,14.1865,,8.5213003,11.7801,,,,12.6315,,,,,,,,14.7369,,10.2183,,9.3203001,
11.3149,,,,,,,6.6223998,,,,,,,,10.5616,,14.2156,,8.5367002,11.8065,,,,12.6528,,,,,,,,14.7833,,10.2388,,9.3432999,
11.3344,,,,,,,6.6357999,,,,,,,,10.5833,,14.2468,,8.5544996,11.8167,,,,12.6737,,,,,,,,14.8224,,10.2605,,9.3642998,
11.3634,,,,,,,6.6494999,,,,,,,,10.6042,,14.2768,,8.5716,11.8452,,,,12.6955,,,,,,,,14.8671,,10.2822,,9.3864002,
11.3857,,,,,,,6.6620998,,,,,,,,10.6273,,14.3065,,8.5881004,11.8697,,,,12.7225,,,,,,,,14.9107,,10.3021,,9.4081001,
11.4057,,,,,,,6.6732998,,,,,,,,10.648,,14.3337,,8.6070004,11.8969,,,,12.741,,,,,,,,14.9577,,10.3235,,9.4256001,
11.4295,,,,,,,6.6859002,,,,,,,,10.6694,,14.3618,,8.6133003,11.9065,,,,12.7651,,,,,,,,14.9941,,10.3436,,9.4481001,
11.4524,,,,,,,6.6982002,,,,,,,,10.6887,,14.3889,,8.6316996,11.9227,,,,12.7912,,,,,,,,,,10.363,,9.4692001,
11.4744,,,,,,,6.7210002,,,,,,,,10.7196,,14.4188,,8.6489,11.9513,,,,12.8165,,,,,,,,,,10.382,,9.4889002,
11.4965,,,,,,,6.7328,,,,,,,,10.7409,,14.446,,8.6653004,11.9765,,,,12.8451,,,,,,,,,,10.4031,,9.5089998,
11.5247,,,,,,,6.7449002,,,,,,,,10.7615,,14.4767,,8.6823997,12,,,,12.8629,,,,,,,,,,10.4247,,9.5265999,
11.5446,,,,,,,6.7574,,,,,,,,10.7815,,14.5066,,8.7180004,12.0314,,,,12.8922,,,,,,,,,,10.4457,,9.5475998,
11.5658,,,,,,,6.7694998,,,,,,,,10.802,,14.533,,8.7353001,12.0587,,,,12.9181,,,,,,,,,,10.4645,,9.5667,
11.5867,,,,,,,6.7814002,,,,,,,,10.8225,,14.5616,,8.7540998,12.0879,,,,12.9488,,,,,,,,,,10.4867,,9.5847998,
11.6177,,,,,,,6.7940001,,,,,,,,10.8434,,14.5891,,8.7718,12.1145,,,,12.9764,,,,,,,,,,10.5166,,9.6059999,
11.6371,,,,,,,6.8195,,,,,,,,10.8625,,14.6167,,8.7904997,12.143,,,,13.0013,,,,,,,,,,10.5362,,9.6246996,
11.6573,,,,,,,6.8337998,,,,,,,,10.882,,14.6445,,8.8128004,12.1707,,,,13.0187,,,,,,,,,,10.5579,,9.6452999,
11.6771,,,,,,,6.8467002,,,,,,,,10.902,,14.6734,,8.8297005,12.196,,,,13.0424,,,,,,,,,,10.579,,9.6671,
11.6999,,,,,,,6.8587999,,,,,,,,10.9243,,14.7025,,8.8477001,12.2218,,,,13.0681,,,,,,,,,,10.5998,,9.6875,
11.7331,,,,,,,6.8748002,,,,,,,,10.9448,,14.7281,,8.8653002,12.2457,,,,13.0844,,,,,,,,,,10.6223,,9.7086,
11.7504,,,,,,,6.8891001,,,,,,,,10.9642,,14.7543,,8.8829002,12.271,,,,13.1079,,,,,,,,,,10.6413,,9.7250996,
11.7718,,,,,,,6.9036002,,,,,,,,10.9842,,14.7796,,8.9181004,12.3016,,,,13.1274,,,,,,,,,,10.661,,9.7466002,
11.796,,,,,,,6.9229999,,,,,,,,11.0034,,14.8095,,8.9349003,12.3287,,,,13.1568,,,,,,,,,,10.6811,,9.7672997,
11.8302,,,,,,,6.9369998,,,,,,,,11.0256,,14.8382,,8.9523001,12.3566,,,,13.1796,,,,,,,,,,10.7241,,9.7870998,
11.854,,,,,,,6.9519,,,,,,,,11.0455,,14.8648,,8.9687996,12.3837,,,,13.2018,,,,,,,,,,10.7447,,9.8083,
11.8747,,,,,,,6.9675002,,,,,,,,11.0641,,14.8938,,8.9860001,12.4071,,,,13.2215,,,,,,,,,,10.7656,,9.8253002,
11.9226,,,,,,,6.9801002,,,,,,,,11.0846,,14.9216,,9.0031996,12.4335,,,,13.2491,,,,,,,,,,10.7854,,9.8453999,
11.9459,,,,,,,6.9937,,,,,,,,11.1177,,14.9511,,9.0204,12.4602,,,,13.2725,,,,,,,,,,10.818,,9.8656998,
11.9693,,,,,,,7.0279999,,,,,,,,11.1378,,14.9789,,9.0389004,12.4852,,,,13.2947,,,,,,,,,,10.837,,9.8864002,
11.9926,,,,,,,7.0432,,,,,,,,11.1574,,,,9.0557003,12.5128,,,,13.3252,,,,,,,,,,10.8572,,9.9062996,
12.0154,,,,,,,7.0574002,,,,,,,,11.1772,,,,9.0734997,12.5387,,,,13.3488,,,,,,,,,,10.8779,,9.9223003,
12.0388,,,,,,,7.0711999,,,,,,,,11.1983,,,,9.0915003,12.5648,,,,13.3759,,,,,,,,,,10.8999,,9.9459,
12.0605,,,,,,,7.0848999,,,,,,,,11.2225,,,,9.1136999,12.5913,,,,13.4045,,,,,,,,,,10.9246,,9.9668999,
12.0893,,,,,,,7.1188002,,,,,,,,11.2432,,,,9.1297998,12.6152,,,,13.4306,,,,,,,,,,10.9454,,9.9879999,
12.1108,,,,,,,7.1313,,,,,,,,11.2625,,,,9.1475,12.641,,,,13.4521,,,,,,,,,,10.967,,10.0062,
12.1345,,,,,,,7.1419001,,,,,,,,11.2836,,,,9.1653004,12.6748,,,,13.474,,,,,,,,,,10.9873,,10.0235,
12.1637,,,,,,,7.1556001,,,,,,,,11.3166,,,,9.1822996,12.7009,,,,13.4979,,,,,,,,,,11.0169,,10.0428,
12.1902,,,,,,,7.1677999,,,,,,,,11.3366,,,,9.2177,12.7259,,,,13.526,,,,,,,,,,11.035,,10.0614,
12.2106,,,,,,,7.1803002,,,,,,,,11.3607,,,,9.2351999,12.7546,,,,13.551,,,,,,,,,,11.0544,,10.0801,
12.2328,,,,,,,7.1933999,,,,,,,,11.3818,,,,9.2546997,12.7833,,,,13.57,,,,,,,,,,11.0747,,10.0998,
12.2583,,,,,,,7.2192001,,,,,,,,11.4266,,,,9.2714005,12.811,,,,13.5949,,,,,,,,,,11.096,,10.1147,
12.2782,,,,,,,7.2309999,,,,,,,,11.4468,,,,9.2887001,12.839,,,,13.6186,,,,,,,,,,11.1199,,10.1358,
12.309,,,,,,,7.2427001,,,,,,,,11.469,,,,9.3136997,12.8642,,,,13.6393,,,,,,,,,,11.1405,,10.1558,
12.3303,,,,,,,7.2540998,,,,,,,,11.4891,,,,9.3304996,12.8887,,,,13.659,,,,,,,,,,11.1589,,10.1768,
12.3538,,,,,,,7.2666998,,,,,,,,11.5191,,,,9.3485003,12.9148,,,,13.6789,,,,,,,,,,11.1808,,10.1974,
12.3798,,,,,,,7.2786999,,,,,,,,11.5405,,,,9.3647003,12.9434,,,,13.6987,,,,,,,,,,11.2031,,10.2127,
12.4002,,,,,,,7.2895999,,,,,,,,11.5598,,,,9.3835001,12.9719,,,,13.7263,,,,,,,,,,11.2265,,10.2343,
12.4227,,,,,,,7.3016,,,,,,,,11.5802,,,,9.4182997,12.998,,,,13.7467,,,,,,,,,,11.2479,,10.2548,
12.4458,,,,,,,7.3188,,,,,,,,11.6257,,,,9.4371996,13.0255,,,,13.7733,,,,,,,,,,11.2685,,10.273,
12.4663,,,,,,,7.3306999,,,,,,,,11.6463,,,,9.4547005,13.0513,,,,13.8019,,,,,,,,,,11.2907,,10.2957,
12.4875,,,,,,,7.3428001,,,,,,,,11.6667,,,,9.4717999,13.0819,,,,13.8283,,,,,,,,,,11.3197,,10.3135,
12.5134,,,,,,,7.3551002,,,,,,,,11.6888,,,,9.4905005,13.1075,,,,13.8589,,,,,,,,,,11.338,,10.332,
12.541,,,,,,,7.3674998,,,,,,,,11.717,,,,9.5142002,13.1354,,,,13.8773,,,,,,,,,,11.3565,,10.3536,
12.563,,,,,,,7.3800998,,,,,,,,11.7358,,,,9.5340004,13.1646,,,,13.8985,,,,,,,,,,11.3772,,10.3737,
12.5872,,,,,,,7.3906002,,,,,,,,11.7547,,,,9.5514002,13.1881,,,,13.9234,,,,,,,,,,11.3975,,10.3931,
12.6095,,,,,,,7.4017,,,,,,,,11.7791,,,,9.5696001,13.2136,,,,13.9432,,,,,,,,,,11.4226,,10.4125,
12.6362,,,,,,,7.4236002,,,,,,,,11.8018,,,,9.5867004,13.2422,,,,13.9662,,,,,,,,,,11.4417,,10.4321,
12.6583,,,,,,,7.4376998,,,,,,,,11.824,,,,9.6114998,13.2709,,,,13.984,,,,,,,,,,11.4603,,10.4529,
12.6808,,,,,,,7.4531999,,,,,,,,11.8436,,,,9.6261997,13.2961,,,,14.0067,,,,,,,,,,11.4816,,10.4747,
12.7036,,,,,,,7.4668002,,,,,,,,11.8616,,,,9.6475,13.3204,,,,14.0374,,,,,,,,,,11.5017,,10.4955,
12.7271,,,,,,,7.4798002,,,,,,,,11.8833,,,,9.6648998,13.352,,,,14.054,,,,,,,,,,11.525,,10.5111,
12.7528,,,,,,,7.4924002,,,,,,,,11.9018,,,,9.6823997,13.379,,,,14.091,,,,,,,,,,11.5474,,10.53,
12.7778,,,,,,,7.5049,,,,,,,,11.9217,,,,9.6998997,13.4073,,,,14.1064,,,,,,,,,,11.57,,10.5511,
12.801,,,,,,,7.5205998,,,,,,,,11.9438,,,,9.7165003,13.4313,,,,14.1308,,,,,,,,,,11.594,,10.5753,
12.8229,,,,,,,7.5344,,,,,,,,11.9627,,,,9.7330999,13.4573,,,,14.1564,,,,,,,,,,11.6206,,10.5954,
12.844,,,,,,,7.5475001,,,,,,,,11.9841,,,,9.7503996,13.4866,,,,14.1811,,,,,,,,,,11.6415,,10.615,
12.869,,,,,,,7.5597,,,,,,,,12.005,,,,9.7670002,13.514,,,,14.2084,,,,,,,,,,11.6624,,10.6363,
12.8976,,,,,,,7.5728002,,,,,,,,12.0237,,,,9.7837,13.5402,,,,14.2312,,,,,,,,,,11.6845,,10.6569,
12.919,,,,,,,7.5857,,,,,,,,12.0424,,,,9.8167,13.5695,,,,14.2599,,,,,,,,,,11.7041,,10.6781,
12.9415,,,,,,,7.598,,,,,,,,12.0633,,,,9.835,13.5964,,,,14.2886,,,,,,,,,,11.7269,,10.6986,
12.9661,,,,,,,7.6204,,,,,,,,12.0835,,,,9.8554001,13.6216,,,,14.3231,,,,,,,,,,11.746,,10.7163,
12.9929,,,,,,,7.6335001,,,,,,,,12.1015,,,,9.8727999,13.6486,,,,14.3438,,,,,,,,,,11.766,,10.7353,
13.0142,,,,,,,7.6465001,,,,,,,,12.1224,,,,9.8896999,13.677,,,,14.3645,,,,,,,,,,11.7863,,10.7561,
13.0385,,,,,,,7.6620998,,,,,,,,12.1447,,,,9.9133997,13.7042,,,,14.3936,,,,,,,,,,11.8176,,10.7756,
13.0652,,,,,,,7.6745,,,,,,,,12.1644,,,,9.9301004,13.7328,,,,14.4164,,,,,,,,,,11.837,,10.7969,
13.0844,,,,,,,7.6859002,,,,,,,,12.186,,,,9.9470997,13.7609,,,,14.4393,,,,,,,,,,11.8571,,10.8104,
13.1061,,,,,,,7.697,,,,,,,,12.2056,,,,9.9638004,13.789,,,,14.459,,,,,,,,,,11.8769,,10.8277,
13.131,,,,,,,7.7233,,,,,,,,12.2242,,,,9.9802999,13.8205,,,,14.4746,,,,,,,,,,11.8979,,10.849,
13.1559,,,,,,,7.7350998,,,,,,,,12.2445,,,,9.9961004,13.8465,,,,14.5036,,,,,,,,,,11.9237,,10.869,
13.1786,,,,,,,7.7488999,,,,,,,,12.2652,,,,10.015,13.876,,,,14.5309,,,,,,,,,,11.9458,,10.8888,
13.2065,,,,,,,7.7616,,,,,,,,12.2852,,,,10.0338,13.8988,,,,14.5615,,,,,,,,,,11.9671,,10.9086,
13.2286,,,,,,,7.7746,,,,,,,,12.3076,,,,10.0518,13.9281,,,,14.5862,,,,,,,,,,11.9866,,10.9271,
13.2517,,,,,,,7.7873998,,,,,,,,12.3289,,,,10.0704,13.956,,,,14.6128,,,,,,,,,,12.006,,10.9484,
13.2777,,,,,,,7.7999001,,,,,,,,12.3479,,,,10.0881,13.9825,,,,14.6309,,,,,,,,,,12.0265,,10.9687,
13.2991,,,,,,,7.8190999,,,,,,,,12.3667,,,,10.1136,14.0075,,,,14.6573,,,,,,,,,,12.0503,,10.9899,
13.3202,,,,,,,7.8341999,,,,,,,,12.3868,,,,10.13,14.0353,,,,14.6832,,,,,,,,,,12.072,,11.0085,
13.3391,,,,,,,7.8478999,,,,,,,,12.4089,,,,10.1462,14.0618,,,,14.7113,,,,,,,,,,12.0941,,11.0252,
13.3596,,,,,,,7.8659,,,,,,,,12.4299,,,,10.164,14.0901,,,,14.7367,,,,,,,,,,12.1155,,11.0476,
13.383,,,,,,,7.8800998,,,,,,,,12.4496,,,,10.1805,14.1156,,,,14.7636,,,,,,,,,,12.1367,,11.069,
13.4047,,,,,,,7.8959999,,,,,,,,12.4695,,,,10.1965,14.1436,,,,14.7868,,,,,,,,,,12.1563,,11.0911,
13.4266,,,,,,,7.9176998,,,,,,,,12.4884,,,,10.2151,14.1702,,,,14.8122,,,,,,,,,,12.1753,,11.1094,
13.4478,,,,,,,7.9331999,,,,,,,,12.5078,,,,10.2322,14.1974,,,,14.8391,,,,,,,,,,12.1947,,11.1292,
13.4737,,,,,,,7.9500999,,,,,,,,12.5277,,,,10.2504,14.2281,,,,14.8621,,,,,,,,,,12.2135,,11.15,
13.4944,,,,,,,7.9646001,,,,,,,,12.5482,,,,10.2687,14.2544,,,,14.8873,,,,,,,,,,12.233,,11.1736,
13.5147,,,,,,,7.9780998,,,,,,,,12.5692,,,,10.2863,14.281,,,,14.9277,,,,,,,,,,12.2566,,11.1945,
13.5399,,,,,,,7.9913001,,,,,,,,12.587,,,,10.3047,14.3101,,,,14.9485,,,,,,,,,,12.2783,,11.2098,
13.5641,,,,,,,8.0052004,,,,,,,,12.6075,,,,10.3212,14.3397,,,,14.9734,,,,,,,,,,12.2981,,11.2314,
13.5869,,,,,,,8.0221004,,,,,,,,12.6284,,,,10.339,14.3661,,,,14.9953,,,,,,,,,,12.3213,,11.253,
13.6066,,,,,,,8.0367002,,,,,,,,12.6508,,,,10.356,14.395,,,,,,,,,,,,,,12.3418,,11.2736,
13.6323,,,,,,,8.0485001,,,,,,,,12.6705,,,,10.3732,14.4212,,,,,,,,,,,,,,12.3625,,11.295,
13.6575,,,,,,,8.0602999,,,,,,,,12.6908,,,,10.3894,14.4479,,,,,,,,,,,,,,12.3836,,11.3144,
13.6787,,,,,,,8.0717001,,,,,,,,12.7122,,,,10.4138,14.4779,,,,,,,,,,,,,,12.4049,,11.3338,
13.7026,,,,,,,8.0848999,,,,,,,,12.7321,,,,10.4305,14.5058,,,,,,,,,,,,,,12.4239,,11.3544,
13.7222,,,,,,,8.0984001,,,,,,,,12.7532,,,,10.4483,14.5322,,,,,,,,,,,,,,12.4459,,11.375,
13.744,,,,,,,8.1164999,,,,,,,,12.7737,,,,10.4664,14.5566,,,,,,,,,,,,,,12.4653,,11.3952,
13.7628,,,,,,,8.1276999,,,,,,,,12.7943,,,,10.4837,14.5832,,,,,,,,,,,,,,12.4868,,11.4147,
13.7869,,,,,,,8.1393003,,,,,,,,12.8155,,,,10.5017,14.61,,,,,,,,,,,,,,12.5063,,11.4343,
13.8102,,,,,,,8.1500998,,,,,,,,12.8363,,,,10.5183,14.637,,,,,,,,,,,,,,12.5263,,11.4539,
13.8292,,,,,,,8.1617002,,,,,,,,12.8574,,,,10.5351,14.6642,,,,,,,,,,,,,,12.547,,11.4733,
13.8507,,,,,,,8.1736002,,,,,,,,12.8781,,,,10.5524,14.6911,,,,,,,,,,,,,,12.5694,,11.4943,
13.8727,,,,,,,8.1859999,,,,,,,,12.8978,,,,10.5704,14.715,,,,,,,,,,,,,,12.591,,11.5101,
13.8926,,,,,,,8.1983004,,,,,,,,12.9199,,,,10.5879,14.7383,,,,,,,,,,,,,,12.6121,,11.5278,
13.9213,,,,,,,8.2180996,,,,,,,,12.9413,,,,10.6114,14.7667,,,,,,,,,,,,,,12.6325,,11.5474,
13.9441,,,,,,,8.2301998,,,,,,,,12.9621,,,,10.6286,14.7957,,,,,,,,,,,,,,12.6529,,11.5674,
13.9661,,,,,,,8.2437,,,,,,,,12.9798,,,,10.6453,14.8225,,,,,,,,,,,,,,12.6718,,11.5887,
13.9886,,,,,,,8.2609997,,,,,,,,12.9977,,,,10.6617,14.8472,,,,,,,,,,,,,,12.6915,,11.6089,
14.0129,,,,,,,8.2750998,,,,,,,,13.0188,,,,10.6811,14.8754,,,,,,,,,,,,,,12.7117,,11.6276,
14.0352,,,,,,,8.2876997,,,,,,,,13.0378,,,,10.6975,14.9024,,,,,,,,,,,,,,12.733,,11.6472,
14.0616,,,,,,,8.3198004,,,,,,,,13.0589,,,,10.7157,14.9328,,,,,,,,,,,,,,12.7543,,11.6662,
14.0844,,,,,,,8.3318005,,,,,,,,13.0799,,,,10.7331,14.9612,,,,,,,,,,,,,,12.7744,,11.6867,
14.1077,,,,,,,8.3451004,,,,,,,,13.0996,,,,10.7501,14.9891,,,,,,,,,,,,,,12.795,,11.7065,
14.138,,,,,,,8.3572998,,,,,,,,13.1206,,,,10.7655,,,,,,,,,,,,,,,12.8147,,11.7226,
14.1634,,,,,,,8.3703003,,,,,,,,13.1398,,,,10.7821,,,,,,,,,,,,,,,12.8337,,11.7451,
14.1869,,,,,,,8.3846998,,,,,,,,13.1599,,,,10.7993,,,,,,,,,,,,,,,12.8536,,11.7673,
14.2104,,,,,,,8.3973999,,,,,,,,13.1806,,,,10.8175,,,,,,,,,,,,,,,12.8746,,11.7867,
14.2353,,,,,,,8.4188004,,,,,,,,13.2017,,,,10.8349,,,,,,,,,,,,,,,12.8951,,11.8088,
14.2585,,,,,,,8.4309998,,,,,,,,13.2215,,,,10.8539,,,,,,,,,,,,,,,12.9163,,11.8284,
14.2813,,,,,,,8.4441996,,,,,,,,13.2409,,,,10.8716,,,,,,,,,,,,,,,12.936,,11.849,
14.3067,,,,,,,8.4565001,,,,,,,,13.2612,,,,10.8893,,,,,,,,,,,,,,,12.9563,,11.8704,
14.3255,,,,,,,8.4695997,,,,,,,,13.2841,,,,10.9119,,,,,,,,,,,,,,,12.9758,,11.8903,
14.3557,,,,,,,8.4830999,,,,,,,,13.3056,,,,10.9281,,,,,,,,,,,,,,,12.9963,,11.9091,
14.379,,,,,,,8.4953003,,,,,,,,13.3256,,,,10.9449,,,,,,,,,,,,,,,13.0152,,11.9272,
14.4007,,,,,,,8.5170002,,,,,,,,13.3438,,,,10.9614,,,,,,,,,,,,,,,13.0348,,11.9491,
14.4225,,,,,,,8.5291996,,,,,,,,13.3631,,,,10.9791,,,,,,,,,,,,,,,13.0542,,11.9707,
